,text,created_at,brand,sent,pos,neg,neu,compound
63,"@FoxNews @WittSheryl We should be like London and start banning knives now? Libs, lets hear it.",Sun Jul 01 22:03:20 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",0.143,0.0,0.857,0.3612
64,"RT @FoxNews: .@SenatorDurbin: ""We may be divided and we certainly are on the issue of abortion, but when it comes to basic health care for…",Sun Jul 01 22:03:19 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.7184}",0.207,0.0,0.793,0.7184
65,"RT @FoxNews: Teacher tried to hypnotize young female students, force them to call him 'master,' police say https://t.co/inq0UYmUpS",Sun Jul 01 22:03:18 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
66,"RT @FoxNews: On ""Sunday Morning Futures with @MariaBartiromo,"" former Reagan -Bush campaign manager Ed Rollins offered great praise for Pre…",Sun Jul 01 22:03:17 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.8271}",0.3,0.0,0.7,0.8271
67,"RT @FoxNews: On ""Sunday Morning Futures with @MariaBartiromo,"" former Reagan -Bush campaign manager Ed Rollins offered great praise for Pre…",Sun Jul 01 22:03:17 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.8271}",0.3,0.0,0.7,0.8271
68,"@FoxNews @AmbJohnBolton @POTUS All the great hawks, suddenly in hypnotic trance - towing the line as if under some… https://t.co/TWUY21SuPN",Sun Jul 01 22:03:17 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6249}",0.186,0.0,0.814,0.6249
69,RT @FoxNews: #Trump crashes wedding at Bedminster golf club https://t.co/UDxLFjCdzK,Sun Jul 01 22:03:17 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
70,@Kantw81 @FoxNews @JudgeJeanine NOT,Sun Jul 01 22:03:16 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
71,RT @real_farmacist: @realDonaldTrump @MariaBartiromo @FoxNews  https://t.co/gOtMLwP0A9,Sun Jul 01 22:03:16 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
72,RT @FoxNews: .@POTUS: “The big thing that I’m focused on now is trade. I have to straighten out trade deals.” https://t.co/Ao3VNmoq7h,Sun Jul 01 22:03:16 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3818}",0.12,0.0,0.88,0.3818
73,RT @AIIAmericanGirI: Mexico presidential election front-runner vows to fight Trump with left-wing policies https://t.co/DkqZS16cja @FoxNews…,Sun Jul 01 22:03:15 +0000 2018,@Foxnews,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.3818}",0.0,0.157,0.843,-0.3818
74,@FoxNews @JudgeJeanine We are too Socialist already. Approximately 50 percent of Americans are with me in resisting… https://t.co/0UOxTai91X,Sun Jul 01 22:03:15 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
75,RT @FoxNews: Ronald Vitiello Named New ICE Leader https://t.co/X7U04t6z8Z,Sun Jul 01 22:03:15 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
76,"RT @FoxNews: .@JudgeJeanine: ""Right now in America, there are forces dug in, organized, and well-funded doing whatever is necessary to make…",Sun Jul 01 22:03:15 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
77,@bpt326 @Nee7x7 @saiwarlord @lotos242 @outlawmod99 @FoxNews @PressSec @POTUS Don't know if he was stupid enough to… https://t.co/ge5feSAS4C,Sun Jul 01 22:03:14 +0000 2018,@Foxnews,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5267}",0.0,0.175,0.825,-0.5267
78,"RT @FoxNews: .@MaxineWaters: ""We are sick and tired of him. He's been there too long. They dare me to say 'Impeach him.' Today I say, 'Impe…",Sun Jul 01 22:03:14 +0000 2018,@Foxnews,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.7351}",0.0,0.212,0.788,-0.7351
79,@FoxNews @POTUS Yeah right like how you straightened out NK. Art of the deal my ass.,Sun Jul 01 22:03:14 +0000 2018,@Foxnews,"{'neg': 0.165, 'neu': 0.613, 'pos': 0.222, 'compound': 0.0516}",0.222,0.165,0.613,0.0516
80,"@FoxNews @marcthiessen @TheDemocrats You grew up in Manhattan, parents were both Doctors and went to a private prep… https://t.co/U5s1ZyRHr9",Sun Jul 01 22:03:13 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
81,RT @FoxNews: .@POTUS: “The big thing that I’m focused on now is trade. I have to straighten out trade deals.” https://t.co/Ao3VNmoq7h,Sun Jul 01 22:03:13 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3818}",0.12,0.0,0.88,0.3818
82,@FoxNews put out FAKE NEWS that they later retracted in order to lie to effect the election results. Now they’ve ce… https://t.co/XEi3Ep5n57,Sun Jul 01 22:03:12 +0000 2018,@Foxnews,"{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.5904}",0.0,0.154,0.846,-0.5904
83,@FoxNews ICE is hiring! 19 positions open..,Sun Jul 01 22:03:11 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
84,"RT @FoxNews: On ""Sunday Morning Futures with @MariaBartiromo,"" former Reagan -Bush campaign manager Ed Rollins offered great praise for Pre…",Sun Jul 01 22:03:11 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.8271}",0.3,0.0,0.7,0.8271
85,"RT @FoxNews: .@JudgeJeanine: ""Right now in America, there are forces dug in, organized, and well-funded doing whatever is necessary to make…",Sun Jul 01 22:03:10 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
86,@janelowther @dailey_kohtz @FoxNews I don't need my president to care about me. I'm a big girl I don't need gvt to… https://t.co/dLTcruBdLr,Sun Jul 01 22:03:10 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4939}",0.151,0.0,0.849,0.4939
87,RT @FoxNews: Russia stuns Spain on penalties to reach #WorldCup quarterfinals https://t.co/plOvq6kM3p,Sun Jul 01 22:03:10 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.0516}",0.18,0.0,0.82,0.0516
88,"RT @FoxNews: The sun rises behind the Washington Monument as geese swim down the Potomac River at daybreak on Sunday, July 1. https://t.co/…",Sun Jul 01 22:03:10 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
89,@FoxNews When is Congress going to start looking seriously into mental illness issues?,Sun Jul 01 22:03:09 +0000 2018,@Foxnews,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5267}",0.0,0.286,0.714,-0.5267
90,@FoxNews @POTUS .@POTUS: “The big thing that I’m focused on now is where to secretly funnel the millions of dollars… https://t.co/Zu32RgmuHl,Sun Jul 01 22:03:09 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.4019}",0.163,0.0,0.837,0.4019
91,@FoxNews Let’s have all the families that US citizens have affected with mass shootings!,Sun Jul 01 22:03:09 +0000 2018,@Foxnews,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.2244}",0.0,0.127,0.873,-0.2244
92,@FoxNews @JudgeJeanine @LaraLeaTrump Abolish #Trump first and all #Trumps off the face of the earth.   Then talks can begin.,Sun Jul 01 22:03:09 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
93,RT @FoxNews: #Trump crashes wedding at Bedminster golf club https://t.co/UDxLFjCdzK,Sun Jul 01 22:03:09 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
94,@DuftyWGCC @realDonaldTrump @MariaBartiromo @FoxNews Why would he?,Sun Jul 01 22:03:08 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
95,@FoxNews @JudgeJeanine They  are called the trumplican  party full of cowards and the worst of what their Amerika has to offer.,Sun Jul 01 22:03:07 +0000 2018,@Foxnews,"{'neg': 0.159, 'neu': 0.736, 'pos': 0.105, 'compound': -0.34}",0.105,0.159,0.736,-0.34
96,"RT @WilfredHegg: @FoxNews @marcthiessen @TheDemocrats Funny, I live in the Midwest, grew up on a farm, parents were Republicans, &amp; a lifelo…",Sun Jul 01 22:03:07 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}",0.139,0.0,0.861,0.4404
97,Police: Man stabs 9 people at toddler's birthday party https://t.co/yDTCKnY9PM via @foxnews,Sun Jul 01 22:03:07 +0000 2018,@Foxnews,"{'neg': 0.199, 'neu': 0.616, 'pos': 0.185, 'compound': -0.0516}",0.185,0.199,0.616,-0.0516
98,"RT @FoxNews: On @foxandfriends, @dbongino slammed Democrats calling for the end of ICE. https://t.co/ImNV0V3p3e https://t.co/PrC4z44kyN",Sun Jul 01 22:03:07 +0000 2018,@Foxnews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
99,RT @FoxNews: .@charliekirk11: “These protests were much more about hating Trump than actually helping children.” https://t.co/kBXrChUZ9L,Sun Jul 01 22:03:06 +0000 2018,@Foxnews,"{'neg': 0.265, 'neu': 0.629, 'pos': 0.106, 'compound': -0.507}",0.106,0.265,0.629,-0.507
